road,id,model_type,condition,name,lat,lon,length
N2,201732.0,bridge,A,bridge 848,24.0577411621212,91.1240952818181,3.0
N2,201733.0,link,,link 869,24.057105061894852,91.12883041565536,977.0
N2,201734.0,bridge,C,bridge 849,24.0564689616685,91.1335655494926,13.725
N2,201735.0,link,,link 870,24.055995587366098,91.13725576113819,758.0
N2,201736.0,bridge,A,bridge 850,24.0555222130637,91.1409459727838,20.25
N2,201737.0,link,,link 871,24.0551625512064,91.14356824940964,540.0
N2,201738.0,bridge,C,bridge 851,24.0548028893491,91.1461905260355,43.44
N2,201739.0,link,,link 872,24.05427329032115,91.15064126685894,912.0
N2,201740.0,bridge,B,bridge 852,24.0537436912932,91.1550920076824,4.1
N2,201741.0,link,,link 873,24.053336180154652,91.15846536845206,694.0
N2,201742.0,bridge,C,bridge 853,24.0529286690161,91.1618387292217,42.275
N2,201743.0,link,,link 874,24.0526234348039,91.16431469064635,510.0
N2,201744.0,bridge,A,bridge 854,24.0523182005917,91.166790652071,12.0
N2,201745.0,link,,link 875,24.05230932485205,91.1668507869822,12.0
N2,201746.0,bridge,A,bridge 855,24.0523004491124,91.1669109218934,10.45
N2,201747.0,link,,link 876,24.050666480290452,91.17089561388374,905.0
N2,201748.0,bridge,C,bridge 856,24.0490325114685,91.1748803058741,203.15
N2,201749.0,link,,link 877,24.0467465482463,91.17606446839595,626.0
N2,201750.0,bridge,C,bridge 857,24.0444605850241,91.1772486309178,26.575
N2,201751.0,link,,link 878,24.04362563054195,91.18153553328929,985.0
N2,201752.0,bridge,C,bridge 858,24.0427906760598,91.1858224356608,4.0
N2,201753.0,link,,link 879,24.042865434009798,91.1907870959711,1001.0
N2,201754.0,bridge,A,bridge 859,24.0429401919598,91.1957517562814,10.4
N2,201755.0,link,,link 880,24.0430087300005,91.19814501370769,489.0
N2,201756.0,bridge,A,bridge 860,24.0430772680412,91.200538271134,10.4
N2,201757.0,link,,link 881,24.043023754238497,91.20254415542169,418.0
N2,201758.0,bridge,C,bridge 861,24.0429702404358,91.2045500397094,64.35499999999999
N2,201759.0,link,,link 882,24.041848240884548,91.20735378341024,661.0
N2,201760.0,bridge,B,bridge 862,24.0407262413333,91.2101575271111,34.355000000000004
N2,201761.0,link,,link 883,24.0416492652944,91.212939158141,410.0
N2,201762.0,bridge,C,bridge 863,24.0425722892555,91.2157207891709,26.515
N2,201763.0,link,,link 884,24.04291393904395,91.21679546336715,433.0
N2,201764.0,bridge,A,bridge 864,24.0432555888324,91.2178701375634,4.0
N2,201765.0,link,,link 885,24.046547152583152,91.22845193330075,2344.0
N2,201766.0,bridge,A,bridge 865,24.0498387163339,91.2390337290381,64.94
N2,201767.0,link,,link 886,24.053588634419448,91.241462609509,964.0
N2,201768.0,bridge,A,bridge 866,24.057338552505,91.2438914899799,4.0
N2,201769.0,link,,link 887,24.061643237865,91.2484807532932,1337.0
N2,201770.0,bridge,A,bridge 867,24.065947923225,91.2530700166065,9.3
N2,201771.0,link,,link 888,24.06752597936395,91.25484772072926,502.0
N2,201772.0,bridge,B,bridge 868,24.0691040355029,91.256625424852,3.5
N2,201773.0,link,,link 889,24.07078322313895,91.25846765306869,531.0
N2,201774.0,bridge,A,bridge 869,24.072462410775,91.2603098812854,12.3
N2,201775.0,link,,link 890,24.075166027705052,91.26321951059975,843.0
N2,201776.0,bridge,A,bridge 870,24.0778696446351,91.2661291399141,9.0
N2,201777.0,link,,link 891,24.0800599207912,91.2711752857465,1257.0
N2,201778.0,bridge,A,bridge 871,24.0822501969473,91.2762214315789,3.5
N2,201779.0,link,,link 892,24.0826733890231,91.2784888426026,509.0
N2,201780.0,bridge,A,bridge 872,24.0830965810989,91.2807562536263,4.0
N2,201781.0,link,,link 893,24.08416870677855,91.2823842842117,413.0
N2,201782.0,bridge,A,bridge 873,24.0852408324582,91.2840123147971,10.3
N2,201783.0,link,,link 894,24.08807728113635,91.28625793186359,839.0
N2,201784.0,bridge,C,bridge 874,24.0909137298145,91.2885035489301,67.045
N2,201785.0,link,,link 895,24.0940810101127,91.2898279237801,746.0
N2,201786.0,bridge,A,bridge 875,24.0972482904109,91.2911522986301,3.0
N2,201787.0,link,,link 896,24.100753649631997,91.2945485987114,1057.0
N2,201788.0,bridge,C,bridge 876,24.1042590088531,91.2979448987927,19.45
N2,201789.0,link,,link 897,24.107027764925498,91.30017742268114,762.0
N2,201790.0,bridge,C,bridge 877,24.1097965209979,91.3024099465696,36.95
N2,201791.0,link,,link 898,24.1138481941353,91.3066299136888,1247.0
N2,201792.0,bridge,A,bridge 878,24.1178998672727,91.310849880808,4.0
N2,201793.0,link,,link 899,24.12112958660545,91.31381406950135,932.0
N2,201794.0,bridge,B,bridge 879,24.1243593059382,91.3167782581947,30.0
N2,201795.0,link,,link 900,24.12857104557945,91.31949500750426,1108.0
N2,201796.0,bridge,B,bridge 880,24.1327827852207,91.3222117568138,25.0
N2,201797.0,link,,link 901,24.1359465596081,91.323620970791,759.0
N2,201798.0,bridge,A,bridge 881,24.1391103339955,91.3250301847682,40.725
N2,201799.0,link,,link 902,24.14157163175545,91.32930141220785,1063.0
N2,201800.0,bridge,A,bridge 882,24.1440329295154,91.3335726396475,22.9
N2,201801.0,link,,link 903,24.1451992776756,91.33781273958056,901.0
N2,201802.0,bridge,B,bridge 883,24.1463656258358,91.3420528395136,2.0
N2,201803.0,link,,link 904,24.14679114138122,91.34348726156355,208.0
N2,201804.0,bridge,A,bridge 884,24.14721665692665,91.3449216836135,6.3
N2,201805.0,link,,link 905,24.147538728463324,91.34568289180675,276.0
N2,100006.0,intersection,,N2toN204,24.1478608,91.3464441,0.0
N2,201807.0,link,,link 906,24.1491503337979,91.34706082473865,316.0
N2,201808.0,bridge,C,bridge 885,24.1504398675958,91.3476775494773,2.0
N2,201809.0,link,,link 907,24.15247464326115,91.3482308908403,476.0
N2,201810.0,bridge,A,bridge 886,24.1545094189265,91.3487842322033,4.25
N2,201811.0,link,,link 908,24.155395021468898,91.34880755593215,198.0
N2,201812.0,bridge,A,bridge 887,24.1562806240113,91.348830879661,10.6
N2,201813.0,link,,link 909,24.15756310832465,91.3488678014869,256.0
N2,201814.0,bridge,A,bridge 888,24.158845592638,91.3489047233128,2.0
N2,201815.0,link,,link 910,24.15979964137015,91.34892920312396,231.0
N2,201816.0,bridge,A,bridge 889,24.1607536901023,91.3489536829351,9.0
N2,201817.0,link,,link 911,24.16167919340275,91.3489823227862,219.0
N2,201818.0,bridge,A,bridge 890,24.1626046967032,91.3490109626373,7.2
N2,201819.0,link,,link 912,24.16414597076535,91.34901918131865,345.0
N2,201820.0,bridge,A,bridge 891,24.1656872448275,91.3490274,8.2
N2,201821.0,link,,link 913,24.16640474655165,91.3490274,162.0
N2,201822.0,bridge,B,bridge 892,24.1671222482758,91.3490274,6.4
N2,201823.0,link,,link 914,24.168463323833,91.3490274,301.0
N2,201824.0,bridge,A,bridge 893,24.1698043993902,91.3490274,3.1
N2,201825.0,link,,link 915,24.17303279787495,91.34917204368304,707.0
N2,201826.0,bridge,A,bridge 894,24.1762611963597,91.3493166873661,1.6
N2,201827.0,link,,link 916,24.179377439579802,91.34973557208305,694.0
N2,201828.0,bridge,A,bridge 895,24.1824936827999,91.3501544568,17.12
N2,201829.0,link,,link 917,24.18541875039995,91.35033558239999,652.0
N2,201830.0,bridge,A,bridge 896,24.188343818,91.350516708,5.32
N2,201831.0,link,,link 918,24.1898767864566,91.350522254,344.0
N2,201832.0,bridge,A,bridge 897,24.1914097549132,91.3505278,6.22
N2,201833.0,link,,link 919,24.19358776664575,91.35061475307126,491.0
N2,201834.0,bridge,A,bridge 898,24.1957657783783,91.3507017061425,3.5
N2,201835.0,link,,link 920,24.199832410082934,91.35150693202704,428.0
N2,201836.0,bridge,A,bridge 899,24.203899041787565,91.35231215791157,4.75
N2,201837.0,link,,link 921,24.202662344903082,91.35188314445693,212.0
N2,201838.0,bridge,A,bridge 900,24.2014256480186,91.3514541310023,2.0
N2,201839.0,link,,link 922,24.20499291125065,91.35296469032869,865.0
N2,201840.0,bridge,A,bridge 901,24.2085601744827,91.3544752496551,29.5
N2,201841.0,link,,link 923,24.2103030029183,91.35571943029069,463.0
N2,201842.0,bridge,A,bridge 902,24.2120458313539,91.3569636109263,3.3
N2,201843.0,link,,link 924,24.214895419352203,91.35944757513596,650.0
N2,201844.0,bridge,A,bridge 903,24.2177450073505,91.3619315393456,6.449999999999999
N2,201845.0,link,,link 925,24.217701394367552,91.36190752298046,156.0
N2,201846.0,bridge,A,bridge 904,24.2176577813846,91.3618835066153,4.3
N2,201847.0,link,,link 926,24.2191369895687,91.36292255134134,396.0
N2,201848.0,bridge,A,bridge 905,24.2206161977528,91.3639615960674,5.3
N2,201849.0,link,,link 927,24.224204151429937,91.36486223059296,285.0
N2,201850.0,bridge,A,bridge 906,24.227792105107078,91.36576286511851,4.6
N2,201851.0,link,,link 928,24.23057179730874,91.3666505076175,1176.0
N2,201852.0,bridge,A,bridge 907,24.2333514895104,91.3675381501165,1.5
N2,201853.0,link,,link 929,24.2353703386858,91.36796461046285,455.0
N2,201854.0,bridge,A,bridge 908,24.2373891878612,91.3683910708092,1.5
N2,201855.0,link,,link 930,24.2387468019951,91.36870279942445,304.0
N2,201856.0,bridge,A,bridge 909,24.240104416129,91.3690145280397,1.5
N2,201857.0,link,,link 931,24.2441573489957,91.37035837502827,615.0
N2,201858.0,bridge,A,bridge 910,24.2482102818624,91.37170222201685,4.949999999999999
N2,201859.0,link,,link 932,24.24828935535975,91.37162870515127,349.0
N2,201860.0,bridge,A,bridge 911,24.2483684288571,91.3715551882857,1.5
N2,201861.0,link,,link 933,24.25116857492235,91.3731540895132,713.0
N2,201862.0,bridge,A,bridge 912,24.2539687209876,91.3747529907407,3.3
N2,201863.0,link,,link 934,24.25620766038093,91.37635314268807,350.0
N2,201864.0,bridge,A,bridge 913,24.258446599774263,91.37795329463545,2.9333333333333336
N2,201865.0,link,,link 935,24.261414634887107,91.37971235768134,882.0
N2,201866.0,bridge,B,bridge 914,24.26438266999995,91.38147142072725,3.4000000000000004
N2,201867.0,link,,link 936,24.2671357088525,91.38431904797173,656.0
N2,201868.0,bridge,A,bridge 915,24.26988874770505,91.3871666752162,1.85
N2,201869.0,link,,link 937,24.270509083302677,91.38850799568371,827.0
N2,201870.0,bridge,A,bridge 916,24.2711294189003,91.3898493161512,4.3
N2,201871.0,link,,link 938,24.27113869585365,91.39120189711065,299.0
N2,201872.0,bridge,A,bridge 917,24.271147972807,91.3925544780701,2.0
N2,201873.0,link,,link 939,24.273168880407653,91.39708443658455,1025.0
N2,201874.0,bridge,A,bridge 918,24.2751897880083,91.401614395099,83.05
N2,201875.0,link,,link 940,24.2762607714235,91.4035643588398,460.0
N2,201876.0,bridge,A,bridge 919,24.2773317548387,91.4055143225806,2.6
N2,201877.0,link,,link 941,24.2777157583333,91.40629627916661,187.0
N2,201878.0,bridge,A,bridge 920,24.2780997618279,91.4070782357526,2.6
N2,201879.0,link,,link 942,24.278600645380948,91.4079749036631,220.0
N2,201880.0,bridge,A,bridge 921,24.279101528934,91.4088715715736,2.5
N2,201881.0,link,,link 943,24.2802862517104,91.4122787331475,763.0
N2,201882.0,bridge,A,bridge 922,24.2814709744868,91.4156858947214,2.6
N2,201883.0,link,,link 944,24.28181691565245,91.41829178486066,535.0
N2,201884.0,bridge,A,bridge 923,24.2821628568181,91.4208976749999,4.2
N2,201885.0,link,,link 945,24.281245464309052,91.42719755039995,1290.0
N2,201886.0,bridge,A,bridge 924,24.2803280718,91.4334974258,12.5
N2,201887.0,link,,link 946,24.278933961323702,91.43805902306946,1015.0
N2,201888.0,bridge,A,bridge 925,24.2775398508474,91.4426206203389,2.6
N2,201889.0,link,,link 947,24.27586144873655,91.4444114334823,522.0
N2,201890.0,bridge,A,bridge 926,24.2741830466257,91.4462022466257,2.6
N2,201891.0,link,,link 948,24.272536060579903,91.44775622828175,483.0
N2,201892.0,bridge,A,bridge 927,24.2708890745341,91.4493102099378,2.6
N2,201893.0,link,,link 949,24.2693305602509,91.45107042190435,502.0
N2,201894.0,bridge,A,bridge 928,24.2677720459677,91.4528306338709,2.1
N2,201895.0,link,,link 950,24.267120561160198,91.4549526335687,502.0
N2,201896.0,bridge,A,bridge 929,24.2664690763527,91.4570746332665,2.1
N2,201897.0,link,,link 951,24.2665798084168,91.45953288797591,502.0
N2,201898.0,bridge,A,bridge 930,24.2666905404809,91.4619911426853,2.1
N2,201899.0,link,,link 952,24.26685164681045,91.46507151554556,629.0
N2,201900.0,bridge,A,bridge 931,24.26701275314,91.4681518884058,1.6
N2,201901.0,link,,link 953,24.267097310393503,91.47012654607455,402.0
N2,201902.0,bridge,A,bridge 932,24.267181867647,91.4721012037433,1.6
N2,201903.0,link,,link 954,24.2674378338235,91.47449470187166,504.0
N2,100007.0,intersection,,N2toN204,24.2676938,91.4768882,0.0
N2,201905.0,link,,link 955,24.26797765460315,91.477067655873,74.0
N2,201906.0,bridge,C,bridge 933,24.2682615092063,91.477247111746,216.7
N2,201907.0,link,,link 956,24.273533927592503,91.48158628508389,1530.0
N2,201908.0,bridge,A,bridge 934,24.2788063459787,91.4859254584218,27.0
N2,201909.0,link,,link 957,24.2818672239456,91.49098070571361,1234.0
N2,201910.0,bridge,C,bridge 935,24.2849281019125,91.4960359530054,12.6
N2,201911.0,link,,link 958,24.285582375056947,91.4971111333372,267.0
N2,201912.0,bridge,C,bridge 936,24.2862366482014,91.498186313669,2.0
N2,201913.0,link,,link 959,24.287830695453,91.50094881306225,664.0
N2,201914.0,bridge,A,bridge 937,24.2894247427046,91.5037113124555,2.0
N2,201915.0,link,,link 960,24.292073321352298,91.50689730622776,884.0
N2,100008.0,intersection,,N2toN207,24.2947219,91.5100833,0.0
N2,201917.0,link,,link 961,24.295258065605047,91.51030944203819,133.0
N2,201918.0,bridge,A,bridge 938,24.2957942312101,91.5105355840764,1.5
N2,201919.0,link,,link 962,24.297548927053974,91.51108189383997,282.0
N2,201920.0,bridge,A,bridge 939,24.299303622897853,91.51162820360355,9.549999999999999
N2,201921.0,link,,link 963,24.301853692958325,91.51337509010362,791.0
N2,201922.0,bridge,A,bridge 940,24.3044037630188,91.5151219766037,2.0
N2,201923.0,link,,link 964,24.30524391272485,91.5161966360919,261.0
N2,201924.0,bridge,A,bridge 941,24.3060840624309,91.5172712955801,1.5
N2,201925.0,link,,link 965,24.3085754852927,91.518994743069,747.0
N2,201926.0,bridge,A,bridge 942,24.3110669081545,91.5207181905579,6.3
N2,201927.0,link,,link 966,24.31376582154045,91.52333978296275,808.0
N2,201928.0,bridge,A,bridge 943,24.3164647349264,91.5259613753676,8.0
N2,201929.0,link,,link 967,24.31839648228155,91.5273638969572,526.0
N2,201930.0,bridge,A,bridge 944,24.3203282296367,91.5287664185468,41.0
N2,201931.0,link,,link 968,24.32254425757195,91.5299449147806,548.0
N2,201932.0,bridge,A,bridge 945,24.3247602855072,91.5311234110144,8.0
N2,201933.0,link,,link 969,24.32802031924215,91.5321132578736,755.0
N2,201934.0,bridge,A,bridge 946,24.3312803529771,91.5331031047328,6.4
N2,201935.0,link,,link 970,24.332926869105975,91.53331774425675,342.0
N2,201936.0,bridge,A,bridge 947,24.33457338523485,91.53353238378071,1.3
N2,201937.0,link,,link 971,24.335756020786427,91.53358508414385,405.0
N2,201938.0,bridge,A,bridge 948,24.336938656338,91.533637784507,4.2
N2,201939.0,link,,link 972,24.338671830403598,91.5339518115272,301.0
N2,201940.0,bridge,A,bridge 949,24.3404050044692,91.5342658385474,10.6
N2,201941.0,link,,link 973,24.3418693345875,91.53456734250895,338.0
N2,201942.0,bridge,A,bridge 950,24.3433336647058,91.5348688464705,3.0
N2,201943.0,link,,link 974,24.34467099743485,91.53510365569426,303.0
N2,201944.0,bridge,A,bridge 951,24.3460083301639,91.535338464918,2.5
N2,201945.0,link,,link 975,24.348700148182502,91.53590568008471,615.0
N2,201946.0,bridge,B,bridge 952,24.3513919662011,91.5364728952514,58.85
N2,201947.0,link,,link 976,24.35237521871505,91.53715911089385,264.0
N2,201948.0,bridge,A,bridge 953,24.353358471229,91.5378453265363,3.0
N2,201949.0,link,,link 977,24.3568535273727,91.53972065475165,914.0
N2,201950.0,bridge,A,bridge 954,24.3603485835164,91.541595982967,3.0
N2,201951.0,link,,link 978,24.3630900551943,91.54251277793725,636.0
N2,201952.0,bridge,A,bridge 955,24.3658315268722,91.5434295729075,15.825
N2,201953.0,link,,link 979,24.36825204536175,91.54462624641995,598.0
N2,201954.0,bridge,A,bridge 956,24.3706725638513,91.5458229199324,19.0
N2,201955.0,link,,link 980,24.37288002792565,91.54690555796616,537.0
N2,201956.0,bridge,A,bridge 957,24.375087492,91.5479881959999,3.0
N2,201957.0,link,,link 981,24.377322349079698,91.54909611104341,550.0
N2,201958.0,bridge,B,bridge 958,24.3795572061594,91.5502040260869,13.649999999999999
N2,201959.0,link,,link 982,24.383799033427948,91.55286457995885,1086.0
N2,201960.0,bridge,A,bridge 959,24.3880408606965,91.5555251338308,2.6
N2,201961.0,link,,link 983,24.3892677729353,91.55638931114424,324.0
N2,201962.0,bridge,A,bridge 960,24.3904946851741,91.5572534884577,7.9
N2,201963.0,link,,link 984,24.392044270152653,91.55828259208084,412.0
N2,201964.0,bridge,A,bridge 961,24.3935938551312,91.559311695704,5.2
N2,201965.0,link,,link 985,24.3943705668257,91.55982057661095,202.0
N2,201966.0,bridge,A,bridge 962,24.3951472785202,91.5603294575179,5.4
N2,201967.0,link,,link 986,24.396343948700647,91.56112800253516,320.0
N2,201968.0,bridge,A,bridge 963,24.3975406188811,91.5619265475524,3.0
N2,201969.0,link,,link 987,24.3991645955851,91.5628620790774,418.0
N2,201970.0,bridge,A,bridge 964,24.4007885722891,91.5637976106024,2.0
N2,201971.0,link,,link 988,24.402059124096347,91.56411029686745,292.0
N2,201972.0,bridge,A,bridge 965,24.4033296759036,91.5644229831325,19.5
N2,201973.0,link,,link 989,24.40412884713545,91.56456371537575,182.0
N2,201974.0,bridge,C,bridge 966,24.4049280183673,91.564704447619,1.5
N2,201975.0,link,,link 990,24.40617082645635,91.5648105738095,272.0
N2,201976.0,bridge,A,bridge 967,24.4074136345454,91.5649167,2.6
N2,201977.0,link,,link 991,24.410748591487902,91.56528628183855,744.0
N2,201978.0,bridge,A,bridge 968,24.4140835484304,91.5656558636771,5.0
N2,201979.0,link,,link 992,24.41460401367705,91.56574420224209,115.0
N2,201980.0,bridge,A,bridge 969,24.4151244789237,91.5658325408071,6.2
N2,201981.0,link,,link 993,24.41595986882355,91.5659936157227,196.0
N2,201982.0,bridge,A,bridge 970,24.4167952587234,91.5661546906383,10.6
N2,201983.0,link,,link 994,24.4182991498963,91.56656470301891,155.0
N2,201984.0,bridge,A,bridge 971,24.4198030410692,91.56697471539951,3.266666666666667
N2,201985.0,link,,link 995,24.42165039006585,91.56741329246535,615.0
N2,201986.0,bridge,B,bridge 972,24.4234977390625,91.5678518695312,37.05
N2,201987.0,link,,link 996,24.4242984044233,91.5679971232548,175.0
N2,201988.0,bridge,A,bridge 973,24.4250990697841,91.5681423769784,1.5
N2,201989.0,link,,link 997,24.4257487638394,91.5681958384892,143.0
N2,201990.0,bridge,A,bridge 974,24.4263984578947,91.5682493,1.5
N2,201991.0,link,,link 998,24.42728432757745,91.56815990616435,213.0
N2,201992.0,bridge,A,bridge 975,24.4281701972602,91.5680705123287,1.5
N2,201993.0,link,,link 999,24.429736855399298,91.5681713340105,346.0
N2,201994.0,bridge,A,bridge 976,24.4313035135384,91.5682721556923,5.3
N2,201995.0,link,,link 1000,24.43371261589325,91.56864184645926,545.0
N2,201996.0,bridge,A,bridge 977,24.4361217182481,91.5690115372262,6.2
N2,201997.0,link,,link 1001,24.43632358594885,91.5690275048357,45.0
N2,201998.0,bridge,A,bridge 978,24.4365254536496,91.5690434724452,14.8
N2,201999.0,link,,link 1002,24.43806144074695,91.56919259475549,344.0
N2,202000.0,bridge,A,bridge 979,24.4395974278443,91.5693417170658,3.0
N2,202001.0,link,,link 1003,24.4410267022608,91.5696365601303,329.0
N2,202002.0,bridge,B,bridge 980,24.4424559766773,91.5699314031948,19.5
N2,202003.0,link,,link 1004,24.44307606581465,91.5700833944089,137.0
